episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
1,535.0,5.31975758461697,2.9589756311187356,-179.77775284630349,-12.001414269878296,0.7500257417486864,[-12.001414269878296, 0.7500257417486864],0.0,False,True,41.55265366071463,49,17.709159380834848,123.734,pause,0.27200000000000557
1,536.0,5.320043976525502,2.958911286421453,-179.77200395009356,-12.001351083163172,0.7500259659082076,[-12.001351083163172, 0.7500259659082076],0.0,False,True,41.55104431034638,49,17.709159380834848,123.803,pause,0.20300000000000296
1,537.0,5.320043976525502,2.958911286421453,-179.77200395009356,-12.00144368603651,0.7500242694659391,[-12.00144368603651, 0.7500242694659391],0.0,False,True,41.55104431034638,49,17.709159380834848,123.869,pause,0.13700000000000045
1,538.0,5.320043976525502,2.958911286421453,-179.77200395009356,-12.001457548787585,0.7500245828450716,[-12.001457548787585, 0.7500245828450716],0.0,False,True,41.55104431034638,49,17.709159380834848,123.937,pause,0.06900000000000261
1,539.0,5.320137789646541,2.958810554017522,-179.72718879861952,-12.00133228058985,0.7500252971931332,[-12.00133228058985, 0.7500252971931332],0.0,False,True,41.55052642336666,49,17.709159380834848,124.006,pause,0.0
1,540.0,5.320043976525502,2.958911286421453,-179.77200395009356,-12.001280073382077,0.7500253744219663,[-12.001280073382077, 0.7500253744219663],0.1,False,True,41.55104431034638,49,17.709159380834848,124.07,in_progress,0.0
1,541.0,5.312702576849135,2.95943096708377,-179.98311740379518,-12.000842794863274,0.7500193261112145,[-12.000842794863274, 0.7500193261112145],0.1,False,True,41.59243027079959,49,17.709159380834848,124.136,in_progress,0.0
1,542.0,5.289683802907022,2.959865365929669,179.87802839295196,-12.000714424575563,0.7500220026413444,[-12.000714424575563, 0.7500220026413444],0.1,False,True,41.72233422957426,49,17.709159380834848,124.203,in_progress,0.0
1,543.0,5.260695108314731,2.9644860192712157,178.74839221882996,-11.999741542869742,0.7500188162211998,[-11.999741542869742, 0.7500188162211998],0.1,False,True,41.88545388063057,49,17.709159380834848,124.268,in_progress,0.0
1,544.0,5.2211108165868545,2.972777664634678,176.97746221760974,-11.99951063888875,0.7500036719188756,[-11.99951063888875, 0.7500036719188756],0.1,False,True,42.10796397576886,50,17.709159380834848,124.339,in_progress,0.0
1,545.0,5.174790766866438,2.9831807852554597,175.15923116187432,-11.998821401080932,0.7500366925050912,[-11.998821401080932, 0.7500366925050912],0.1,False,True,42.39988003904343,50,17.709159380834848,124.406,in_progress,0.0
1,546.0,5.124556792545134,2.9953161502629806,173.32943550813187,-11.999351312726503,0.7500654717368889,[-11.999351312726503, 0.7500654717368889],0.1,False,True,42.68388416774017,50,17.709159380834848,124.471,in_progress,0.0
1,547.0,5.076531616984234,3.0086828782214945,171.5611631955363,-11.999457069163327,0.7500732838816475,[-11.999457069163327, 0.7500732838816475],0.1,False,True,42.9554510093653,51,17.709159380834848,124.538,in_progress,0.0
1,548.0,5.028650175335936,3.0230218223376553,169.98361540958825,-12.00090234939853,0.7500774400614318,[-12.00090234939853, 0.7500774400614318],0.1,False,True,43.39798116234068,51,17.709159380834848,124.603,in_progress,0.0
1,549.0,4.975819567787477,3.039667223881187,168.31109997538724,-12.001689724624157,0.7500754370630602,[-12.001689724624157, 0.7500754370630602],0.1,False,True,43.70563055740936,52,17.709159380834848,124.672,in_progress,0.0
1,550.0,4.926635900198941,3.0588400946688066,166.28419369776992,-12.00143381660746,0.7500718705996405,[-12.00143381660746, 0.7500718705996405],0.1,False,True,44.18276537682785,52,17.709159380834848,124.734,in_progress,0.0
1,551.0,4.881453279857867,3.079001335923425,164.19094010347004,-12.001826726569561,0.7500734487402951,[-12.001826726569561, 0.7500734487402951],0.1,False,True,44.45784446209292,52,17.709159380834848,124.805,in_progress,0.0
1,552.0,4.831826497242418,3.1031911817542515,162.01128367769584,-12.00209995120531,0.7500780788686825,[-12.00209995120531, 0.7500780788686825],0.1,False,True,44.762769839231986,53,17.709159380834848,124.857,in_progress,0.0
1,553.0,4.78422978107659,3.1290775484186133,159.74496217296507,-12.001461921652663,0.7500818336266093,[-12.001461921652663, 0.7500818336266093],0.1,False,False,45.31962045782459,53,17.709159380834848,124.936,in_progress,0.0
1,554.0,4.740263448513413,3.1548109342781134,157.6983909913013,-12.001194118667627,0.7500844722453621,[-12.001194118667627, 0.7500844722453621],0.1,False,False,45.91048182904116,54,17.709159380834848,125.005,in_progress,0.0
1,555.0,4.699358009586362,3.1819908538532897,155.42656570131518,-12.00114340291475,0.7500842168155941,[-12.00114340291475, 0.7500842168155941],0.1,False,False,46.18776299448831,55,17.709159380834848,125.068,in_progress,0.0
1,556.0,4.657127960600307,3.2120144383121394,153.277956579782,-12.001053122090525,0.7500580162959523,[-12.001053122090525, 0.7500580162959523],0.1,False,False,46.77269802118106,55,17.709159380834848,125.14,in_progress,0.0
1,557.0,4.613502292249984,3.244668638230217,151.10890221522894,-12.002472471795045,0.7500640534199192,[-12.002472471795045, 0.7500640534199192],0.1,False,False,47.07913141146788,56,17.709159380834848,125.208,in_progress,0.0
1,558.0,4.574069396599051,3.2777351917541893,148.84202964634645,-12.001995605940465,0.7500591647258261,[-12.001995605940465, 0.7500591647258261],0.1,False,False,47.36954022724837,56,17.709159380834848,125.27,in_progress,0.0
1,559.0,4.537488068223247,3.309620687586269,146.89170954935997,-12.000733035347366,0.7500545476759726,[-12.000733035347366, 0.7500545476759726],0.1,False,False,47.78661007870763,56,17.709159380834848,125.339,in_progress,0.0
1,560.0,4.501879814030195,3.3461534621644735,144.31796523793082,-12.000730067957193,0.7500767881720094,[-12.000730067957193, 0.7500767881720094],0.1,False,False,48.07463213401963,57,17.709159380834848,125.406,in_progress,0.0
1,561.0,4.464319602904633,3.3831087380808604,142.46185387303095,-11.999005889258115,0.7500773480642238,[-11.999005889258115, 0.7500773480642238],0.1,False,False,48.47839119505647,57,17.709159380834848,125.47,in_progress,0.0
1,562.0,4.429370708441491,3.4221015721731787,140.2602105468516,-11.999757721481728,0.7500774339277996,[-11.999757721481728, 0.7500774339277996],0.1,False,False,48.773828382301744,58,17.709159380834848,125.536,in_progress,0.0
1,563.0,4.396718955091389,3.460539962493214,138.25325022863998,-11.999499522717088,0.7500610761489952,[-11.999499522717088, 0.7500610761489952],0.1,False,False,49.05859370650648,58,17.709159380834848,125.605,in_progress,0.0
1,564.0,4.365414581216968,3.5033328988274968,135.7133953687676,-11.998306440393208,0.7500725775389583,[-11.998306440393208, 0.7500725775389583],0.1,False,False,49.38136839586255,58,17.709159380834848,125.67,in_progress,0.0
1,565.0,4.335831440535634,3.5441275219187376,133.75877524369292,-11.99878868664382,0.7500049022874009,[-11.99878868664382, 0.7500049022874009],0.1,False,False,49.66558965170151,59,17.709159380834848,125.74,in_progress,0.0
1,566.0,4.306506866624124,3.5887245101406404,131.55178083528335,-11.999240432327497,0.7499884524913796,[-11.999240432327497, 0.7499884524913796],0.1,False,False,49.96564990297727,59,17.709159380834848,125.8,in_progress,0.0
1,567.0,4.2798914903404555,3.6341391481782135,129.17227511919992,-11.996808836323908,0.7499912374469204,[-11.996808836323908, 0.7499912374469204],0.1,False,False,50.24352473783643,59,17.709159380834848,125.873,in_progress,0.0
1,568.0,4.254644118901483,3.679895372084629,127.02142091849916,-11.996470931422664,0.7500135256123031,[-11.996470931422664, 0.7500135256123031],0.1,False,False,50.53381426096792,60,17.709159380834848,125.937,in_progress,0.0
1,569.0,4.233733948274246,3.725468016470932,124.56124691187127,-12.000931046219193,0.7500299834755424,[-12.000931046219193, 0.7500299834755424],0.1,False,False,50.807806042307114,60,17.709159380834848,126.003,in_progress,0.0
1,570.0,4.21008957034484,3.773485774591114,122.78002495494198,-12.002152799497708,0.7500173391199496,[-12.002152799497708, 0.7500173391199496],0.1,False,False,51.10432692793003,60,17.709159380834848,126.069,in_progress,0.0
1,571.0,4.190764491760509,3.820220804362772,120.69489900192761,-12.000512185590196,0.7499918369667284,[-12.000512185590196, 0.7499918369667284],0.1,False,False,51.377826170460885,61,17.709159380834848,126.137,in_progress,0.0
1,572.0,4.172653503520065,3.8697328840992906,118.43235493477815,-11.99677872590837,0.7500000413103862,[-11.99677872590837, 0.7500000413103862],0.1,False,False,51.659148137618274,61,17.709159380834848,126.201,in_progress,0.0
1,573.0,4.158803823322819,3.9173188980463984,116.01531934258081,-11.996227421157528,0.7500429182873631,[-11.996227421157528, 0.7500429182873631],0.001,False,False,51.917759122223536,61,17.709159380834848,126.271,in_progress,0.0
1,574.0,4.144648739682083,3.967082564731213,113.92165040450061,-11.997929624078097,0.7500346948691003,[-11.997929624078097, 0.7500346948691003],0.001,False,False,52.186115418082125,62,17.709159380834848,126.338,in_progress,0.0
1,575.0,4.132454366626365,4.018637694715455,111.71261554558228,-11.997001163545065,0.7500153842265718,[-11.997001163545065, 0.7500153842265718],0.001,False,False,52.455323025154875,62,17.709159380834848,126.403,in_progress,0.0
1,576.0,4.124510805788492,4.0681029698730065,109.17212580970842,-11.998413666151464,0.7500311631265504,[-11.998413666151464, 0.7500311631265504],0.001,False,False,52.6994248486583,62,17.709159380834848,126.47,in_progress,0.0
1,577.0,4.119114962383114,4.116594670504776,106.67784007280402,-11.99864428662113,0.7500300247247651,[-11.99864428662113, 0.7500300247247651],0.001,False,False,52.93093029195052,62,17.709159380834848,126.531,in_progress,0.0
1,578.0,4.114944784311386,4.169603247817227,104.1228400519569,-11.998243298075977,0.750023954829885,[-11.998243298075977, 0.750023954829885],0.001,False,False,53.177834323671526,63,17.709159380834848,126.608,in_progress,0.0
1,579.0,4.110741081343757,4.223000072639263,102.04273792833051,-11.998091494082473,0.7500216634416574,[-11.998091494082473, 0.7500216634416574],0.001,False,False,53.42438778689535,63,17.709159380834848,126.668,in_progress,0.0
1,580.0,4.110813723789157,4.2708652260383335,99.73508277846534,-11.998256999213481,0.7500152371612785,[-11.998256999213481, 0.7500152371612785],0.001,False,False,53.63352315192002,63,17.709159380834848,126.739,off_track,2.0
1,581.0,3.741524132370695,4.102673445307852,129.21189960318588,-11.998358914119308,0.7500198154120881,[-11.998358914119308, 0.7500198154120881],0.0,False,False,54.21628650661769,64,17.709159380834848,126.807,pause,1.9320000000000022
1,582.0,3.74165165709186,4.102469171935362,129.22034515359573,-11.997221732803155,0.7500221719474212,[-11.997221732803155, 0.7500221719474212],0.0,False,True,54.214937548902434,64,17.709159380834848,126.869,pause,1.8700000000000045
1,583.0,3.7411273405169077,4.10226699324283,129.38747917111178,-11.997688538278453,0.7500222446287808,[-11.997688538278453, 0.7500222446287808],0.0,False,True,54.21592515427971,64,17.709159380834848,126.937,pause,1.8020000000000067
1,584.0,3.74165165709186,4.102469171935362,129.22034515359573,-11.997386082541198,0.7500219104567805,[-11.997386082541198, 0.7500219104567805],0.0,False,True,54.214937548902434,64,17.709159380834848,127.004,pause,1.7349999999999994
1,585.0,3.74165165709186,4.102469171935362,129.22034515359573,-11.997426928341156,0.750020812767616,[-11.997426928341156, 0.750020812767616],0.0,False,True,54.214937548902434,64,17.709159380834848,127.073,pause,1.666000000000011
1,586.0,3.741809083414874,4.101912350442596,129.29576099764935,-11.997559518262278,0.7500230389596254,[-11.997559518262278, 0.7500230389596254],0.0,False,True,54.211939542256815,64,17.709159380834848,127.133,pause,1.6060000000000088
1,587.0,3.74165165709186,4.102469171935362,129.22034515359573,-11.997487194486894,0.750022207501388,[-11.997487194486894, 0.750022207501388],0.0,False,True,54.214937548902434,64,17.709159380834848,127.204,pause,1.5350000000000108
1,588.0,3.74165165709186,4.102469171935362,129.22034515359573,-11.997425694629783,0.7500215550899156,[-11.997425694629783, 0.7500215550899156],0.0,False,True,54.214937548902434,64,17.709159380834848,127.268,pause,1.4710000000000036
1,589.0,3.74165165709186,4.102469171935362,129.22034515359573,-11.997491644753609,0.7500218752338697,[-11.997491644753609, 0.7500218752338697],0.0,False,True,54.214937548902434,64,17.709159380834848,127.335,pause,1.4040000000000106
1,590.0,3.7418255717416313,4.101958221579105,129.27311339075402,-11.997450931492494,0.7500224810373766,[-11.997450931492494, 0.7500224810373766],0.0,False,True,54.21208134223018,64,17.709159380834848,127.405,pause,1.3340000000000032
1,591.0,3.7417445638786977,4.1018400199108065,129.30736221604602,-11.99757472643978,0.7500229198158195,[-11.99757472643978, 0.7500229198158195],0.0,False,True,54.211853486340225,64,17.709159380834848,127.463,pause,1.2760000000000105
1,592.0,3.74165165709186,4.102469171935362,129.22034515359573,-11.99747941372334,0.7500223154074774,[-11.99747941372334, 0.7500223154074774],0.0,False,True,54.214937548902434,64,17.709159380834848,127.535,pause,1.2040000000000077
1,593.0,3.74165165709186,4.102469171935362,129.22034515359573,-11.997486296313582,0.7500216967418964,[-11.997486296313582, 0.7500216967418964],0.0,False,True,54.214937548902434,64,17.709159380834848,127.597,pause,1.1420000000000101
1,594.0,3.74165165709186,4.102469171935362,129.22034515359573,-11.997371827805182,0.7500209518912015,[-11.997371827805182, 0.7500209518912015],0.0,False,True,54.214937548902434,64,17.709159380834848,127.671,pause,1.0679999999999978
1,595.0,3.74165165709186,4.102469171935362,129.22034515359573,-11.997450334543828,0.7500214696192415,[-11.997450334543828, 0.7500214696192415],0.0,False,True,54.214937548902434,64,17.709159380834848,127.741,pause,0.9980000000000047
1,596.0,3.74165165709186,4.102469171935362,129.22034515359573,-11.997304488380905,0.7500220690562855,[-11.997304488380905, 0.7500220690562855],0.0,False,True,54.214937548902434,64,17.709159380834848,127.805,pause,0.9339999999999975
1,597.0,3.74165165709186,4.102469171935362,129.22034515359573,-11.99753035971662,0.7500232159563893,[-11.99753035971662, 0.7500232159563893],0.0,False,True,54.214937548902434,64,17.709159380834848,127.869,pause,0.8700000000000045
1,598.0,3.74165165709186,4.102469171935362,129.22034515359573,-11.997602137096692,0.7500243353333644,[-11.997602137096692, 0.7500243353333644],0.0,False,True,54.214937548902434,64,17.709159380834848,127.936,pause,0.8029999999999973
1,599.0,3.74165165709186,4.102469171935362,129.22034515359573,-11.997472141636536,0.7500224175073527,[-11.997472141636536, 0.7500224175073527],0.0,False,True,54.214937548902434,64,17.709159380834848,127.998,pause,0.7409999999999997
1,600.0,3.74158529841598,4.102250620088079,129.2801673634425,-11.99742055128445,0.7500223201714107,[-11.99742055128445, 0.7500223201714107],0.0,False,True,54.21421838815304,64,17.709159380834848,128.072,pause,0.6670000000000016
1,601.0,3.74165165709186,4.102469171935362,129.22034515359573,-11.997368438635021,0.7500217424385482,[-11.997368438635021, 0.7500217424385482],0.0,False,True,54.214937548902434,64,17.709159380834848,128.138,pause,0.6009999999999991
1,602.0,3.74165165709186,4.102469171935362,129.22034515359573,-11.997359611967113,0.7500220436486416,[-11.997359611967113, 0.7500220436486416],0.0,False,True,54.214937548902434,64,17.709159380834848,128.204,pause,0.5349999999999966
1,603.0,3.74165165709186,4.102469171935362,129.22034515359573,-11.997355621919269,0.750021524985641,[-11.997355621919269, 0.750021524985641],0.0,False,True,54.214937548902434,64,17.709159380834848,128.274,pause,0.4650000000000034
1,604.0,3.74186738798773,4.101989443584604,129.25117008224964,-11.997340990259545,0.7500217321285163,[-11.997340990259545, 0.7500217321285163],0.0,False,True,54.212068623597986,64,17.709159380834848,128.338,pause,0.40100000000001046
